id,secret_type,transformation_id,family,depth,carrier,gitleaks/default,gitleaks/decode,betterleaks/default,betterleaks/decode,trufflehog/default
sample_00356,aws_access_key_id,T1.3,encoding,1,yaml,0,0,0,0,0
sample_00357,aws_access_key_id,T1.3,encoding,1,yaml,0,0,0,0,0
sample_00358,aws_access_key_id,T1.3,encoding,1,yaml,0,0,0,0,0
sample_00359,aws_access_key_id,T1.3,encoding,1,yaml,0,0,0,0,0
sample_00360,aws_access_key_id,T1.3,encoding,1,yaml,0,0,0,0,0
sample_00361,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00362,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00363,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00364,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00365,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00366,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00367,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00368,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00369,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00370,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00371,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00372,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00373,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00374,aws_access_key_id,T1.4,encoding,1,python,0,1,0,1,0
sample_00375,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00376,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00377,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00378,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00379,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00380,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00381,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00382,aws_access_key_id,T1.4,encoding,1,python,0,1,0,1,0
sample_00383,aws_access_key_id,T1.4,encoding,1,python,0,1,0,1,0
sample_00384,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00385,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00386,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00387,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00388,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00389,aws_access_key_id,T1.4,encoding,1,python,0,0,0,0,0
sample_00390,aws_access_key_id,T1.4,encoding,1,python,0,1,0,1,0
sample_00391,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00392,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00393,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00394,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00395,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00396,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00397,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00398,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00399,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00400,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00401,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00402,aws_access_key_id,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_00403,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00404,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00405,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00406,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00407,aws_access_key_id,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_00408,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00409,aws_access_key_id,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_00410,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00411,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00412,aws_access_key_id,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_00413,aws_access_key_id,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_00414,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00415,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00416,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00417,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00418,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00419,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00420,aws_access_key_id,T1.4,encoding,1,dotenv,0,0,0,0,0
sample_00421,aws_access_key_id,T1.4,encoding,1,yaml,0,1,0,1,0
sample_00422,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00423,aws_access_key_id,T1.4,encoding,1,yaml,0,1,0,1,0
sample_00424,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00425,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00426,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00427,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00428,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00429,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00430,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00431,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00432,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00433,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00434,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00435,aws_access_key_id,T1.4,encoding,1,yaml,0,1,0,1,0
sample_00436,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00437,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00438,aws_access_key_id,T1.4,encoding,1,yaml,0,1,0,1,0
sample_00439,aws_access_key_id,T1.4,encoding,1,yaml,0,1,0,1,0
sample_00440,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00441,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00442,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00443,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00444,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00445,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00446,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00447,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00448,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00449,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00450,aws_access_key_id,T1.4,encoding,1,yaml,0,0,0,0,0
sample_00451,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00452,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00453,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00454,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00455,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00456,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00457,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00458,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00459,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00460,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00461,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00462,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00463,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00464,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00465,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00466,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00467,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00468,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00469,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00470,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00471,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00472,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00473,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00474,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00475,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00476,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00477,aws_access_key_id,T1.5,encoding,1,python,1,1,1,1,0
sample_00478,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00479,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00480,aws_access_key_id,T1.5,encoding,1,python,0,0,0,0,0
sample_00481,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00482,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00483,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00484,aws_access_key_id,T1.5,encoding,1,dotenv,1,1,1,1,0
sample_00485,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00486,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00487,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00488,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00489,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00490,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00491,aws_access_key_id,T1.5,encoding,1,dotenv,1,1,1,1,0
sample_00492,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00493,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00494,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00495,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00496,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00497,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00498,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00499,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00500,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00501,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00502,aws_access_key_id,T1.5,encoding,1,dotenv,1,1,1,1,0
sample_00503,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00504,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00505,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00506,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00507,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00508,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00509,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00510,aws_access_key_id,T1.5,encoding,1,dotenv,0,0,0,0,0
sample_00511,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00512,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00513,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00514,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00515,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00516,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00517,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00518,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00519,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00520,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00521,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00522,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00523,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00524,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00525,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00526,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00527,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00528,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00529,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00530,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00531,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00532,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00533,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00534,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00535,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00536,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00537,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00538,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00539,aws_access_key_id,T1.5,encoding,1,yaml,0,0,0,0,0
sample_00540,aws_access_key_id,T1.5,encoding,1,yaml,1,1,1,1,0
sample_00541,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00542,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00543,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00544,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00545,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00546,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00547,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00548,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00549,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00550,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00551,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00552,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00553,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00554,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00555,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00556,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00557,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00558,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00559,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00560,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00561,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00562,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00563,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00564,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00565,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00566,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00567,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00568,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00569,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00570,aws_access_key_id,T1.6,encoding,1,python,0,0,0,0,0
sample_00571,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00572,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00573,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00574,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00575,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00576,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00577,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00578,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00579,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00580,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00581,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00582,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00583,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00584,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00585,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00586,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00587,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00588,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00589,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00590,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00591,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00592,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00593,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00594,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00595,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00596,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00597,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00598,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00599,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00600,aws_access_key_id,T1.6,encoding,1,dotenv,0,0,0,0,0
sample_00601,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00602,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00603,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00604,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00605,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00606,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00607,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00608,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00609,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00610,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00611,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00612,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00613,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00614,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00615,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00616,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00617,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00618,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00619,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00620,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00621,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00622,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00623,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00624,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00625,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00626,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00627,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00628,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00629,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00630,aws_access_key_id,T1.6,encoding,1,yaml,0,0,0,0,0
sample_00631,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00632,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00633,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00634,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00635,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00636,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00637,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00638,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00639,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00640,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00641,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00642,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00643,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00644,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00645,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00646,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00647,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00648,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00649,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00650,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00651,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00652,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00653,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00654,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00655,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00656,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00657,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00658,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00659,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00660,aws_access_key_id,T1.7,encoding,1,python,0,0,0,0,0
sample_00661,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00662,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00663,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00664,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00665,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00666,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00667,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00668,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00669,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00670,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00671,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00672,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00673,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00674,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00675,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00676,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00677,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00678,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00679,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00680,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00681,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00682,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00683,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00684,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00685,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00686,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00687,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00688,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00689,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00690,aws_access_key_id,T1.7,encoding,1,dotenv,0,0,0,0,0
sample_00691,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00692,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00693,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00694,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00695,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00696,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00697,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00698,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
sample_00699,aws_access_key_id,T1.7,encoding,1,yaml,0,0,0,0,0
